id,username,lat,lon,Sentiment
1605,SDWaveFCGritty,32.810012,-117.104989,Positive
1606,gohead287,33.121483999999995,-117.2879235,Positive
1607,ppadres,32.810012,-117.104989,Positive
1608,Pimp_Lord619,37.2691755,-119.3066075,Negative
1609,KatheRich8,37.2691755,-119.3066075,Negative
1610,b_riddick8,32.810012,-117.104989,Negative
1611,goodboytroy_,32.810012,-117.104989,Positive
1612,Mistyblunose,32.810012,-117.104989,Positive
1613,RobinBoy251,32.810012,-117.104989,Positive
1614,Yvonneezy,33.226316,-117.320879,Negative
1615,publiclandlvr,37.2691755,-119.3066075,Positive
1616,MssKayy,32.810012,-117.104989,Positive
1617,KatheRich8,37.2691755,-119.3066075,Negative
1618,AlexisS49489896,33.842863,-117.851089,Positive
1619,upawayapp,33.121483999999995,-117.2879235,Positive
1620,plto_jx_mmxxi,33.979515000000006,-116.9711175,Positive
1621,revolverpr,33.689732,-117.7823605,Positive
1622,quis__custodiet,33.67094,-117.93033,Positive
1623,paulonest87,33.629414,-117.5957275,Positive
1624,Z903,32.810012,-117.104989,Negative
1625,martymadrid,37.2691755,-119.3066075,Positive
1626,yourfavgirlie,33.842863,-117.851089,Negative
1627,yoeycomposes,33.689732,-117.7823605,Negative
1628,AlexisS49489896,33.842863,-117.851089,Positive
1629,stoneyschmonie,33.926652000000004,-117.8648185,Negative
1630,0000_mp,32.810012,-117.104989,Positive
1631,spread_seva,33.842863,-117.851089,Negative
1632,plto_jx_mmxxi,33.979515000000006,-116.9711175,Positive
1633,amandagirlxo,32.810012,-117.104989,Positive
1634,bobbydupree,32.810012,-117.104989,Negative
1635,jonathan_shen7,33.692542,-117.9987325,Negative
1636,_riomiyagi,33.8527355,-118.006657,Positive
1637,Pimp_Lord619,37.2691755,-119.3066075,Negative
1638,berittalksbooks,34.0,-117.0,Positive
1639,tmj_CAO_schn,33.7825194,-117.2286478,Positive
1640,okayjosie_,33.842863,-117.851089,Negative
1641,jpsmith5804,33.9873325,-117.6732545,Positive
1642,ajfpart3,37.2691755,-119.3066075,Negative
1643,ToonArmySD2,32.810012,-117.104989,Negative
1644,RobinBoy251,32.810012,-117.104989,Negative
1645,crazyjuddly,33.501021,-117.1195165,Positive
1646,Saintgyard,32.810012,-117.104989,Positive
1647,RobinBoy251,32.810012,-117.104989,Positive
1648,tmj_LAJ_GOVERN,32.8981142,-117.2029363,Positive
1649,spread_seva,33.842863,-117.851089,Positive
1650,elsgtz,33.739992,-117.8874385,Negative
1651,aliatrann,32.810012,-117.104989,Negative
1652,D_Rogue1,37.2691755,-119.3066075,Negative
1653,drewcientos,37.2691755,-119.3066075,Positive
1654,BigDogVineyards,37.44054293,-121.83281198,Positive
1655,lullj_,37.2691755,-119.3066075,Negative
1656,chakaferrell,33.921924000000004,-117.21792,Positive
1657,r0ndeaux,32.810012,-117.104989,Negative
1658,Pimp_Lord619,37.2691755,-119.3066075,Positive
1659,tmj_laj_pharm,33.5057885,-117.147306,Positive
1660,thebrianasman,32.810012,-117.104989,Positive
1661,SuperStar70557,32.810012,-117.104989,Positive
1662,RobinBoy251,32.810012,-117.104989,Negative
1663,caraxfilms,33.935822,-117.397616,Positive
1664,dougnabbit1,32.810012,-117.104989,Negative
1665,tmj_LAJ_gensci,33.1580933,-117.3505939,Positive
1666,tmj_san_edu,33.1433723,-117.1661449,Positive
1667,plto_jx_mmxxi,33.979515000000006,-116.9711175,Positive
1668,paulwilliamsz,33.8527355,-118.006657,Negative
1669,GooseBearCoffee,33.121483999999995,-117.2879235,Positive
1670,monidelgado30,37.2691755,-119.3066075,Negative
1671,e84ochoa,33.560742000000005,-117.7300055,Positive
1672,SuperStar70557,32.810012,-117.104989,Negative
1673,brooklynjazz805,37.2691755,-119.3066075,Positive
1674,activekid22,33.842863,-117.851089,Negative
1675,_riomiyagi,33.8527355,-118.006657,Positive
1676,radicaljessie,33.8091385,-117.220413,Negative
1677,lullj_,37.2691755,-119.3066075,Positive
1678,SuperStar70557,32.810012,-117.104989,Positive
1679,phpats,32.810012,-117.104989,Negative
1680,158Games,33.935822,-117.397616,Negative
1681,OLuGBB,33.817246,-117.810111,Negative
1682,spread_seva,33.842863,-117.851089,Positive
1683,princessMayabug,33.8893475,-117.9248925,Negative
1684,b_riddick8,32.810012,-117.104989,Negative
1685,THEaidandean,37.2691755,-119.3066075,Positive
1686,dougnabbit1,32.810012,-117.104989,Negative
1687,Macswim46,37.2691755,-119.3066075,Positive
1688,AMFennell,33.226316,-117.320879,Positive
1689,highclassdaddy,37.2691755,-119.3066075,Negative
1690,danielg88832525,34.0023805,-117.982366,Positive
1691,sage_milk,37.2691755,-119.3066075,Positive
1692,SkyCirclesLA,34.04724243,-117.71706386,Negative
1693,GooseBearCoffee,33.121483999999995,-117.2879235,Positive
1694,THEaidandean,37.2691755,-119.3066075,Negative
1695,MssKayy,32.810012,-117.104989,Positive
1696,SkyCirclesLA,34.04734406,-117.71714888,Negative
1697,Politic29641359,37.2691755,-119.3066075,Positive
1698,KeanuTrades,33.935822,-117.397616,Negative
1699,AngelaMWong2,33.692692,-117.882379,Negative
1700,dankienelson,33.689732,-117.7823605,Negative
1701,quis__custodiet,34.16171,-118.2801,Positive
1702,foodatdisney,33.807778,-117.919167,Positive
1703,_NatiJade,37.2691755,-119.3066075,Negative
1704,josiahway,33.6463475,-117.671611,Negative
1705,spread_seva,33.842863,-117.851089,Positive
1706,Pimp_Lord619,37.2691755,-119.3066075,Negative
1707,alexithyyy,32.810012,-117.104989,Negative
1708,HectorSolis824,33.6636085,-117.9056455,Negative
1709,oscarosorio_dj,33.689732,-117.7823605,Negative
1710,Pbeltran37,33.5669805,-117.1965255,Positive
1711,spread_seva,33.842863,-117.851089,Positive
1712,jujukochan,33.935822,-117.397616,Positive
1713,Pimp_Lord619,37.2691755,-119.3066075,Negative
1714,asktatia,33.935822,-117.397616,Positive
1715,itschanelok,33.739992,-117.8874385,Positive
1716,gohead287,32.810012,-117.104989,Positive
1717,NoHoesDyl,37.2691755,-119.3066075,Positive
1718,MarkFloydThaut,33.1197645,-117.2083045,Negative
1719,spread_seva,33.842863,-117.851089,Positive
1720,MssKayy,32.810012,-117.104989,Positive
1721,YodatheHobbit,32.810012,-117.104989,Negative
1722,cinemaxwell,33.842863,-117.851089,Negative
1723,frostydg,32.7351189,-117.1600037,Positive
1724,magic925,32.810012,-117.104989,Positive
1725,dalehuntington,32.810012,-117.104989,Positive
1726,LakerChris26,33.689732,-117.7823605,Negative
1727,RobinBoy251,32.810012,-117.104989,Negative
1728,melissacamargoo,33.842863,-117.851089,Positive
1729,parroty,32.810012,-117.104989,Positive
1730,MssKayy,32.810012,-117.104989,Positive
1731,mikeym0rfin,33.806112,-117.920859,Positive
1732,jm_tressler,33.6636085,-117.9056455,Positive
1733,mikeym0rfin,33.842863,-117.851089,Positive
1734,test5geo1798,37.2691755,-119.3066075,Positive
1735,DavidFosterEva2,37.2691755,-119.3066075,Positive
1736,SlamDiegoZoo,32.810012,-117.104989,Negative
1737,kickassvargas,33.935822,-117.397616,Negative
1738,paris_langle,34.2592,-117.499,Positive
1739,Catherineofmars,32.810012,-117.104989,Positive
1740,F_echeverria58,37.2691755,-119.3066075,Negative
1741,CBadSooner,33.121483999999995,-117.2879235,Negative
1742,cinemaxwell,33.806767,-117.917057,Negative
1743,dalehuntington,32.810012,-117.104989,Positive
1744,EdouardDuprat,37.2691755,-119.3066075,Positive
1745,muddyinpb,32.810012,-117.104989,Positive
1746,peachsmoothie88,33.529449,-117.7063095,Positive
1747,THEaidandean,37.2691755,-119.3066075,Positive
1748,Pimp_Lord619,37.2691755,-119.3066075,Negative
1749,Pimp_Lord619,37.2691755,-119.3066075,Negative
1750,BatBoyReturns,33.8527355,-118.006657,Positive
1751,magalysuper,33.842863,-117.851089,Negative
1752,goodboytroy_,32.810012,-117.104989,Positive
1753,familydocwonk,33.692542,-117.9987325,Positive
1754,brianwhite1990,33.935822,-117.397616,Negative
1755,MarkerHunter,33.935822,-117.397616,Positive
1756,tmj_LAJ_intern,33.1580933,-117.3505939,Positive
1757,parroty,32.810012,-117.104989,Positive
1758,hhaydenbell,33.935822,-117.397616,Negative
1759,Pimp_Lord619,37.2691755,-119.3066075,Negative
1760,J_Lua3,33.7337835,-117.802135,Positive
1761,madeforDB_,32.810012,-117.104989,Negative
1762,91X,32.810012,-117.104989,Negative
1763,cwilyum,33.935822,-117.397616,Positive
1764,TotalTrafficLA,33.88192,-117.268,Negative
1765,kristenobrien15,33.617638,-117.874032,Positive
1766,ThemePrkConnect,33.8527355,-118.006657,Negative
1767,dougnabbit1,32.810012,-117.104989,Positive
1768,dalehuntington,32.810012,-117.104989,Negative
1769,SDApplianceCo,32.76825134,-117.25364067,Positive
1770,jonathan_shen7,33.692542,-117.9987325,Positive
1771,ellabobella416,33.226316,-117.320879,Negative
1772,jonathan_shen7,33.692542,-117.9987325,Positive
1773,testgeo2021,37.2691755,-119.3066075,Positive
1774,SanDiegoFriar,37.2691755,-119.3066075,Negative
1775,leeeskeee,32.810012,-117.104989,Positive
1776,masiahg_,32.810012,-117.104989,Negative
1777,rebarlaird,33.921924000000004,-117.21792,Negative
1778,jonathan_shen7,33.692542,-117.9987325,Positive
1779,DisneyGoofballs,33.810331,-117.919099,Positive
1780,Lumelagodinez,32.810012,-117.104989,Positive
1781,dougnabbit1,32.810012,-117.104989,Positive
1782,JustSay74310747,33.603508000000005,-117.656773,Positive
1783,Pimp_Lord619,37.2691755,-119.3066075,Negative
1784,LIGHTS_nft,33.1387415,-117.1668165,Positive
1785,Dallas_Albury,37.2691755,-119.3066075,Positive
1786,LujainD_,32.810012,-117.104989,Positive
1787,dalehuntington,32.810012,-117.104989,Positive
1788,PaviMota,37.2691755,-119.3066075,Positive
1789,MargieNewman,32.985290500000005,-117.0350275,Positive
1790,cainfury,37.2691755,-119.3066075,Positive
1791,blindsurfer09,32.810012,-117.104989,Positive
1792,shaffer_sleeps,37.2691755,-119.3066075,Positive
1793,goreyReaper,33.935822,-117.397616,Negative
1794,MrSierra2U,33.900901000000005,-118.0071635,Positive
1795,DisisCraftBeer,37.2691755,-119.3066075,Negative
1796,monielizaca,33.739992,-117.8874385,Negative
1797,donaldmyers70,33.97542,-118.03407,Positive
1798,Jdlazo,33.808268,-117.926601,Positive
1799,dsn_status,35.426667,-116.89,Negative
1800,MyInfo64473840,33.629414,-117.5957275,Positive
1801,coachskaggs_occ,33.6636085,-117.9056455,Negative
1802,JonBlackAdmin,33.921924000000004,-117.21792,Positive
1803,muddyinpb,32.810012,-117.104989,Positive
1804,Godtouniverse,32.810012,-117.104989,Positive
1805,lennyhead,33.9759175,-118.0188555,Positive
1806,intesacom,32.985290500000005,-117.0350275,Negative
1807,ashxca,33.739992,-117.8874385,Positive
1808,GivePulseEvents,33.547673,-117.7751835,Positive
1809,muddyinpb,32.810012,-117.104989,Positive
1810,KingLibertarian,32.810012,-117.104989,Negative
1811,nnikkoh,33.121483999999995,-117.2879235,Negative
1812,testgeo2021,37.2691755,-119.3066075,Positive
1813,tmj_LAJ_HRTA,33.1326569,-117.1974921,Positive
1814,MarkerHunter,33.935822,-117.397616,Positive
1815,Rymo63,33.842863,-117.851089,Positive
1816,blindsurfer09,32.810012,-117.104989,Negative
1817,Godtouniverse,32.810012,-117.104989,Positive
1818,DouglasGrantLi1,32.810012,-117.104989,Positive
1819,TheeSurfNinja2,32.810012,-117.104989,Positive
1820,ashxca,33.739992,-117.8874385,Negative
1821,tmj_fre_transp,36.8021801,-120.016323,Negative
1822,BeisbolBrenden,33.692542,-117.9987325,Positive
1823,uclaie,33.615763,-117.257221,Positive
1824,its_ash,33.9248815,-117.947887,Negative
1825,dnceao,33.6636085,-117.9056455,Positive
1826,AboutAverage,33.9793435,-117.5800355,Positive
1827,escut1a,33.120359,-117.0723185,Negative
1828,Kingdakha92,33.842863,-117.851089,Negative
1829,PBOCOP,33.6658655,-117.3149705,Negative
1830,McTabarez,32.810012,-117.104989,Positive
1831,_supersergio,32.810012,-117.104989,Positive
1832,takarakanashi,33.806767,-117.917057,Positive
1833,farmertucker,38.51,-122.93,Negative
1834,test5geo1798,37.2691755,-119.3066075,Positive
1835,b_riddick8,32.810012,-117.104989,Positive
1836,_supersergio,32.810012,-117.104989,Positive
1837,Politic29641359,37.2691755,-119.3066075,Positive
1838,anthony_cullins,33.1412,-117.1605,Positive
1839,its_ash,33.9248815,-117.947887,Negative
1840,pobrecitademoni,33.226316,-117.320879,Negative
1841,_garretthughes,32.810012,-117.104989,Positive
1842,BeisbolBrenden,33.692542,-117.9987325,Negative
1843,deepeeseemee2,33.842863,-117.851089,Negative
1844,TotalTrafficLA,33.9044,-117.2777,Negative
1845,_riomiyagi,33.8527355,-118.006657,Positive
1846,LeighaChrstine,37.2691755,-119.3066075,Positive
1847,cinemaxwell,33.80647062,-117.91768706,Positive
1848,AedonSaffron,33.6880475,-117.1970825,Positive
1849,kayla_jantzi,33.529449,-117.7063095,Positive
1850,615benevand,33.842863,-117.851089,Negative
1851,__kram____,37.2691755,-119.3066075,Negative
1852,TheeSurfNinja2,32.810012,-117.104989,Positive
1853,CarlsbadCharlie,32.810012,-117.104989,Positive
1854,caraxfilms,33.935822,-117.397616,Negative
1855,goodshitford,33.692542,-117.9987325,Negative
1856,dougnabbit1,32.810012,-117.104989,Positive
1857,fajo_p,33.67,-117.78,Negative
1858,ulimuench,33.1917,-117.3799,Positive
1859,goreyReaper,33.935822,-117.397616,Negative
1860,flckerbookocean,37.2691755,-119.3066075,Negative
1861,uclaie,33.615763,-117.257221,Positive
1862,dozeoffbit,33.842863,-117.851089,Positive
1863,fajo_p,33.67,-117.78,Negative
1864,CJMPadres23,37.2691755,-119.3066075,Negative
1865,tajmanaj,33.6658655,-117.3149705,Positive
1866,npbat,37.2691755,-119.3066075,Positive
1867,theozblackaller,32.810012,-117.104989,Positive
1868,jonathan_shen7,33.692542,-117.9987325,Negative
1869,kuhlearrr,33.747313500000004,-117.993728,Positive
1870,MsCoffe33484607,32.810012,-117.104989,Positive
1871,murmurenviboras,32.810012,-117.104989,Negative
1872,F_echeverria58,37.2691755,-119.3066075,Negative
1873,devoladaz,34.0451585,-117.603783,Negative
1874,VUcchusma,33.603508000000005,-117.656773,Negative
1875,finelinehs,34.0451585,-117.603783,Negative
1876,okayjosie_,33.842863,-117.851089,Negative
1877,aunestly_,37.2691755,-119.3066075,Negative
1878,notdweik,37.2691755,-119.3066075,Negative
1879,lindamarilynxo,33.8527355,-118.006657,Negative
1880,Lil__Billx,33.7337835,-117.802135,Negative
1881,ShaneHernandez_,33.5942685,-117.709877,Positive
1882,OuraniaSeven,33.842863,-117.851089,Positive
1883,Dallas_Albury,37.2691755,-119.3066075,Negative
1884,cdmarie,33.935822,-117.397616,Positive
1885,yoitspaulina,37.2691755,-119.3066075,Negative
1886,kuhlearrr,33.747313500000004,-117.993728,Negative
1887,chbmeredith,33.11367,-117.324114,Positive
1888,quis__custodiet,33.69549,-118.00146,Positive
1889,devoladaz,34.0451585,-117.603783,Positive
1890,JoeyWellman,33.935822,-117.397616,Positive
1891,towerofdaniels,33.921924000000004,-117.21792,Positive
1892,Ruue42,33.9247355,-117.990805,Negative
1893,215To562,37.2691755,-119.3066075,Positive
1894,VinceWillet,33.810159,-117.824049,Negative
1895,ashleybumaye,33.6636085,-117.9056455,Negative
1896,MrCInCali,34.0451585,-117.603783,Positive
1897,dr_stepanyan,34.15182715,-118.23189928,Positive
1898,KeithMaxwell85,32.810012,-117.104989,Negative
1899,lilreya,37.2691755,-119.3066075,Positive
1900,Budmanthegreat,32.810012,-117.104989,Negative
1901,westcoastsoccer,33.9518683,-117.55289753,Positive
1902,brando,33.692542,-117.9987325,Positive
1903,izzyvcarrera,37.2691755,-119.3066075,Positive
1904,OLuGBB,33.817246,-117.810111,Positive
1905,TheRenegadeGod,33.754126,-117.954608,Positive
1906,TitusWang375,33.8893475,-117.9248925,Positive
1907,towerofdaniels,33.921924000000004,-117.21792,Positive
1908,izzyvcarrera,37.2691755,-119.3066075,Positive
1909,TheWic,33.045009,-117.253906,Positive
1910,Baked_Nate,32.810012,-117.104989,Negative
1911,Silvergirl777,37.2691755,-119.3066075,Positive
1912,AedonSaffron,33.6880475,-117.1970825,Negative
1913,tmj_fre_manuf,36.6783938,-119.9277947,Positive
1914,npbat,37.2691755,-119.3066075,Negative
1915,thepegisin,32.810012,-117.104989,Positive
1916,khatib18wheel,33.935822,-117.397616,Negative
1917,young_domo7,33.7337835,-117.802135,Negative
1918,muddyinpb,32.810012,-117.104989,Positive
1919,SanDiegoFriar,37.2691755,-119.3066075,Negative
1920,hibbard124,33.9759175,-118.0188555,Positive
1921,madoss1,33.86008813,-117.76018614,Positive
1922,SunliteSoundz,34.14394923,-118.25470985,Positive
1923,mediamallrat,33.05361635,-117.06105136,Positive
1924,Budmanthegreat,32.810012,-117.104989,Positive
1925,TKoppe22,32.810012,-117.104989,Positive
1926,brown_lavender,34.0451585,-117.603783,Negative
1927,McBainsGoggles,32.810012,-117.104989,Negative
1928,BroncoHector85,33.935822,-117.397616,Positive
1929,tajmanaj,33.6658655,-117.3149705,Negative
1930,bntustin,33.72221641,-117.78942625,Positive
1931,Gpo1722,32.810012,-117.104989,Positive
1932,madeforDB_,32.810012,-117.104989,Positive
1933,astridm1204,33.832867,-117.2821715,Positive
1934,orInyourhead,33.689732,-117.7823605,Positive
1935,trulyredflame,37.2691755,-119.3066075,Positive
1936,tajmanaj,33.6658655,-117.3149705,Positive
1937,Broker_Brett,33.6636085,-117.9056455,Negative
1938,MattsMusicMix,33.120359,-117.0723185,Negative
1939,CSUSBAlumni,33.935822,-117.397616,Positive
1940,devoladaz,34.0451585,-117.603783,Negative
1941,Balcazar10Sara,37.2691755,-119.3066075,Negative
1942,Budmanthegreat,32.810012,-117.104989,Negative
1943,jmbernicle,33.935822,-117.397616,Positive
1944,TravisDevlin,33.1387415,-117.1668165,Positive
1945,Gpo1722,32.810012,-117.104989,Positive
1946,LazyDogHQ,33.5262728,-117.1575857,Negative
1947,CJMPadres23,37.2691755,-119.3066075,Positive
1948,thepegisin,32.810012,-117.104989,Positive
1949,buffym04,33.184920500000004,-117.2397795,Positive
1950,towerofdaniels,33.921924000000004,-117.21792,Negative
1951,TipTipMan,33.9725155,-117.721761,Positive
1952,khatib18wheel,33.935822,-117.397616,Positive
1953,brentschmurda,32.810012,-117.104989,Positive
1954,dr_stepanyan,34.15182715,-118.23189928,Positive
1955,npbat,37.2691755,-119.3066075,Positive
1956,SkyCirclesLA,33.82455027,-117.89982457,Negative
1957,BroncoHector85,33.935822,-117.397616,Positive
1958,BushLeagueBlake,33.120359,-117.0723185,Positive
1959,ls1228,33.689732,-117.7823605,Positive
1960,devoladaz,34.0451585,-117.603783,Negative
1961,madeforDB_,32.810012,-117.104989,Positive
1962,WooFFerSD,32.810012,-117.104989,Negative
1963,_riomiyagi,33.8527355,-118.006657,Positive
1964,tmj_CA_skltrd,35.2454989,-120.5969758,Positive
1965,SavageAmil,37.2691755,-119.3066075,Positive
1966,khatib18wheel,33.935822,-117.397616,Positive
1967,test5geo1798,37.2691755,-119.3066075,Positive
1968,_riomiyagi,33.8527355,-118.006657,Positive
1969,stoneyschmonie,33.8893475,-117.9248925,Positive
1970,CandieYvonne,34.0451585,-117.603783,Positive
1971,madeforDB_,32.810012,-117.104989,Negative
1972,ChristineMcKea4,32.810012,-117.104989,Negative
1973,knjsire,33.810485,-117.918989,Negative
1974,dleos91745,33.438735,-117.618621,Negative
1975,buffym04,33.184920500000004,-117.2397795,Positive
1976,MACRoofing,33.226316,-117.320879,Negative
1977,Ballerstweets,33.842863,-117.851089,Positive
1978,AaronRoaf,33.560742000000005,-117.7300055,Positive
1979,lilang1k,34.0451585,-117.603783,Positive
1980,SanDiegoFriar,37.2691755,-119.3066075,Negative
1981,shaysparkles,32.810012,-117.104989,Negative
1982,khatib18wheel,33.935822,-117.397616,Negative
1983,garyrikard,32.810012,-117.104989,Positive
1984,okayjosie_,33.842863,-117.851089,Negative
1985,TravisDevlin,33.1387415,-117.1668165,Positive
1986,TToezzzz,33.226316,-117.320879,Negative
1987,buffym04,33.184920500000004,-117.2397795,Negative
1988,MrICanFixHer,33.810159,-117.824049,Positive
1989,tikiandi,33.842863,-117.851089,Positive
1990,SojuSoto,33.8819225,-117.8505745,Negative
1991,tmj_LAJ_it,32.7657318,-117.199996,Positive
1992,Lei_Knee,33.8904245,-117.789005,Negative
1993,sarahpoodle710,32.810012,-117.104989,Negative
1994,buffym04,33.184920500000004,-117.2397795,Positive
1995,TotalTrafficSF,38.60831,-122.6542,Negative
1996,TotalTrafficSF,38.60831,-122.6542,Negative
1997,madeforDB_,32.810012,-117.104989,Negative
1998,babiibleuu,33.810159,-117.824049,Positive
1999,AmenPet,32.810012,-117.104989,Positive
2000,muddyinpb,32.810012,-117.104989,Positive
2001,Sunny_Kitchen,33.1188794,-117.0852191,Negative
2002,6CntmCy5RJw1tA6,33.935822,-117.397616,Positive
2003,adeelzafarpbg,33.935822,-117.397616,Positive
2004,ellehczz,33.935822,-117.397616,Positive
2005,madeforDB_,32.810012,-117.104989,Negative
2006,npbat,37.2691755,-119.3066075,Negative
2007,DestinyK0419,33.810485,-117.918989,Positive
2008,Godtouniverse,32.810012,-117.104989,Positive
2009,testgeo2021,37.2691755,-119.3066075,Positive
2010,HeXican_OG,33.747313500000004,-117.993728,Positive
2011,thepalefiction,34.0023805,-117.982366,Negative
2012,khatib18wheel,33.935822,-117.397616,Negative
2013,tmj_SAN_schn,32.715738,-117.1610838,Positive
2014,prismankilla,33.810159,-117.824049,Negative
2015,takarakanashi,33.842863,-117.851089,Negative
2016,hibbard124,33.9759175,-118.0188555,Positive
2017,gmeda72,33.9248815,-117.947887,Positive
2018,alexplzwakeup,32.810012,-117.104989,Negative
2019,SanDiegoFriar,37.2691755,-119.3066075,Positive
2020,DouglasGrantLi1,32.810012,-117.104989,Positive
2021,BekiiGtz,33.8091385,-117.220413,Positive
2022,PsuedoWriting,32.810012,-117.104989,Negative
2023,Blazeurbanxxx,33.617638,-117.874032,Negative
2024,Ben_Ruiz,33.842863,-117.851089,Positive
2025,npbat,37.2691755,-119.3066075,Negative
2026,everyEarthquake,35.8588333,-117.6858333,Positive
2027,DestinyK0419,33.810485,-117.918989,Positive
2028,carloschaos_,33.120359,-117.0723185,Negative
2029,ChristineMcKea4,32.810012,-117.104989,Negative
2030,madfriarskevin,32.985290500000005,-117.0350275,Positive
2031,Gpo1722,32.810012,-117.104989,Negative
2032,Budmanthegreat,32.810012,-117.104989,Negative
2033,elbejouiiiz1,37.2691755,-119.3066075,Positive
2034,_daaiss,33.7615245,-117.4659275,Positive
2035,RyanOstrander_8,33.8893475,-117.9248925,Negative
2036,testgeo2021,37.2691755,-119.3066075,Positive
2037,SteveHayward,32.810012,-117.104989,Negative
2038,Ben_Ruiz,33.842863,-117.851089,Positive
2039,davidk42,32.810012,-117.104989,Negative
2040,vaccinatedRN,33.921924000000004,-117.21792,Positive
2041,DestinyK0419,33.842863,-117.851089,Positive
2042,jasonacoker,33.226316,-117.320879,Positive
2043,aharrington_3,32.810012,-117.104989,Positive
2044,dr_stepanyan,34.15182715,-118.23189928,Positive
2045,buffym04,33.184920500000004,-117.2397795,Negative
2046,MattVanMeeteren,32.810012,-117.104989,Negative
2047,tmj_san_transp,33.3764196,-117.2511466,Positive
2048,GinnyMorse3,32.810012,-117.104989,Positive
2049,mrvillainx,33.9759175,-118.0188555,Positive
2050,cainfury,37.2691755,-119.3066075,Negative
2051,stillirise131,32.810012,-117.104989,Positive
2052,GissellBecerra,33.6658655,-117.3149705,Positive
2053,Vioncii,33.739992,-117.8874385,Negative
2054,alegre1519,33.226316,-117.320879,Negative
2055,SavageAmil,37.2691755,-119.3066075,Positive
2056,brentschmurda,32.810012,-117.104989,Positive
2057,alexxisrh,33.935822,-117.397616,Positive
2058,parkmantech,37.2691755,-119.3066075,Positive
2059,cainfury,37.2691755,-119.3066075,Negative
2060,Allenswifee,33.859093,-117.585658,Positive
2061,tmj_LAJ_secure,32.715738,-117.1610838,Positive
2062,Kingdakha92,33.842863,-117.851089,Positive
2063,JHWreporter,33.921924000000004,-117.21792,Positive
2064,iamkevingreider,32.810012,-117.104989,Positive
2065,MelloRello3,33.184920500000004,-117.2397795,Positive
2066,bethpratt,37.2691755,-119.3066075,Negative
2067,Ruue42,33.9247355,-117.990805,Negative
2068,muckbearpig,32.810012,-117.104989,Positive
2069,DavidDeMera7,37.2691755,-119.3066075,Positive
2070,buffym04,33.184920500000004,-117.2397795,Negative
2071,MrSierra2U,33.900901000000005,-118.0071635,Positive
2072,sandiegosam,32.810012,-117.104989,Positive
2073,tmj_CA_psych,33.8752935,-117.5664384,Positive
2074,jonathan_shen7,33.692542,-117.9987325,Positive
2075,test5geo1798,37.2691755,-119.3066075,Positive
2076,MetalListPod,33.184920500000004,-117.2397795,Negative
2077,tmj_LAJ_banking,33.0369867,-117.2919818,Positive
2078,_MusiCricket,32.810012,-117.104989,Negative
2079,dr_stepanyan,34.15182715,-118.23189928,Positive
2080,npbat,37.2691755,-119.3066075,Positive
2081,CaptainZeroGame,37.2691755,-119.3066075,Negative
2082,Pimp_Lord619,37.2691755,-119.3066075,Negative
2083,Catherineofmars,32.810012,-117.104989,Positive
2084,realcaligrl,32.810012,-117.104989,Positive
2085,tmj_FRE_schn,36.6765725,-119.7194377,Positive
2086,khatib18wheel,33.935822,-117.397616,Negative
2087,JBravoii,32.810012,-117.104989,Negative
2088,2NDPLCE,32.7155,-117.1585,Positive
2089,Kingdakha92,33.842863,-117.851089,Positive
2090,GatorBehr,34.0451585,-117.603783,Negative
2091,aliatrann,32.810012,-117.104989,Negative
2092,cyber6ex,33.547673,-117.7751835,Positive
2093,BradleyDGarland,37.2691755,-119.3066075,Positive
2094,_supersergio,32.810012,-117.104989,Negative
2095,TimYAsianGuy,32.810012,-117.104989,Negative
2096,HalstonBoddy,37.2691755,-119.3066075,Positive
2097,reversecupid02,33.692542,-117.9987325,Negative
2098,iamETAmusic,32.810012,-117.104989,Positive
2099,suzannemayfiel7,33.747313500000004,-117.993728,Positive
2100,GridironAndWine,32.810012,-117.104989,Positive
2101,AnthonyTifosi,33.842863,-117.851089,Negative
2102,alegre1519,33.226316,-117.320879,Negative
2103,uyvu,33.783263,-117.958101,Positive
2104,jonathan_shen7,33.692542,-117.9987325,Negative
2105,rstephens,37.2691755,-119.3066075,Positive
2106,VoiceActorTiff,37.2691755,-119.3066075,Positive
2107,cyber6ex,33.689732,-117.7823605,Positive
2108,ThomasLeeGreen,37.2691755,-119.3066075,Positive
2109,aliatrann,32.810012,-117.104989,Negative
2110,dejalovee_,33.689732,-117.7823605,Negative
2111,its_ash,33.9248815,-117.947887,Negative
2112,britney_hill,33.710105,-117.9476415,Negative
2113,Budmanthegreat,32.810012,-117.104989,Negative
2114,Pimp_Lord619,37.2691755,-119.3066075,Negative
2115,LaurenAubreanna,33.689732,-117.7823605,Negative
2116,CaptainZeroGame,37.2691755,-119.3066075,Negative
2117,ebbtide06234582,32.810012,-117.104989,Positive
2118,chbmeredith,33.121483999999995,-117.2879235,Positive
2119,TheCakeTrap,33.921924000000004,-117.21792,Negative
2120,KalyDanielle,33.501021,-117.1195165,Positive
2121,deedums64,33.842863,-117.851089,Positive
2122,tmj_LAJ_sales,33.1580933,-117.3505939,Positive
2123,CDinSV,32.73572,-117.21881,Negative
2124,BeisbolBrenden,33.692542,-117.9987325,Positive
2125,garyrikard,32.810012,-117.104989,Positive
2126,alegre1519,33.226316,-117.320879,Negative
2127,jonathan_shen7,33.692542,-117.9987325,Negative
